species,bone,bone_group,specimen,view,pca_x,pca_y
homo_naledi,clavicle,hueso_largo,000026238,15,-7.177724106740651,0.682589141145174
homo_naledi,clavicle,hueso_largo,000026238,16,-6.743464375712787,-0.12314437941863268
homo_naledi,clavicle,hueso_largo,000026238,17,-6.289065637041457,0.22723531499123853
homo_naledi,clavicle,hueso_largo,000026238,18,-6.521645539341801,0.6589753082687224
homo_naledi,clavicle,hueso_largo,000026238,19,-7.184130494877304,-1.038651518379384
homo_naledi,clavicle,hueso_largo,000026238,20,-7.173393201682768,-0.8028145656094867
homo_naledi,clavicle,hueso_largo,000026238,21,-6.18299853637727,-0.45663415460144136
homo_naledi,clavicle,hueso_largo,000026238,22,-4.544900585127066,-0.7499170324760357
homo_naledi,clavicle,hueso_largo,000026238,23,-4.525004999290596,-2.5196588308975434
homo_naledi,mandible,mandibula_maxilar,000006541,0,1.0033861508541506,5.108091601664774
homo_naledi,mandible,mandibula_maxilar,000006541,1,1.3206209189185945,4.834397532993923
homo_naledi,mandible,mandibula_maxilar,000006541,2,0.9647007441549182,3.8482770054855777
homo_naledi,mandible,mandibula_maxilar,000006541,3,2.2751436412278765,4.668564154529136
homo_naledi,mandible,mandibula_maxilar,000006541,4,4.519471100128592,2.8398638235364233
homo_naledi,mandible,mandibula_maxilar,000006541,5,2.751813217067878,2.830104930833845
homo_naledi,mandible,mandibula_maxilar,000006541,6,0.7633836467465606,1.8035212517026475
homo_naledi,mandible,mandibula_maxilar,000006541,7,0.4533179902466275,1.8999096873132257
homo_naledi,mandible,mandibula_maxilar,000006541,8,1.382107487596801,-1.2255557976673428
homo_naledi,mandible,mandibula_maxilar,000006541,9,0.5761469679864777,-1.099672814769653
homo_naledi,mandible,mandibula_maxilar,000006541,10,-1.0068589923730271,-0.25840397528001524
homo_naledi,mandible,mandibula_maxilar,000006541,11,0.5427902316122453,-2.7755047150472643
homo_naledi,mandible,mandibula_maxilar,000006541,12,0.3924066349467307,-1.6489252752588417
homo_naledi,mandible,mandibula_maxilar,000006541,13,-1.050249268235504,-2.324430384631953
homo_naledi,mandible,mandibula_maxilar,000006541,14,1.125451165323693,-0.4293413430315555
homo_naledi,mandible,mandibula_maxilar,000006541,15,-0.401724728138048,0.612627278309134
homo_naledi,mandible,mandibula_maxilar,000006541,16,1.7142205437235665,-0.7989949093108759
homo_naledi,mandible,mandibula_maxilar,000006541,17,2.236965452943633,-0.01395910562563303
homo_naledi,mandible,mandibula_maxilar,000006541,18,1.557929998867718,2.933328878360263
homo_naledi,mandible,mandibula_maxilar,000006541,19,1.3618881935617475,3.036229709867662
homo_naledi,mandible,mandibula_maxilar,000006541,20,1.5073243052787708,4.675421420079958
homo_naledi,mandible,mandibula_maxilar,000006541,21,5.821549072748456,5.1786277557927916
homo_naledi,mandible,mandibula_maxilar,000006541,22,1.913269784830312,5.204448274816714
homo_naledi,mandible,mandibula_maxilar,000006541,23,1.2376582332345627,5.754158828202008
homo_naledi,maxilla,mandibula_maxilar,000006483,0,3.098288736455046,-1.2629469231662405
homo_naledi,maxilla,mandibula_maxilar,000006483,1,4.011540094836256,-1.2799979380394215
homo_naledi,maxilla,mandibula_maxilar,000006483,2,0.6919555417502065,-0.4029592111914699
homo_naledi,maxilla,mandibula_maxilar,000006483,3,5.523079675378541,-0.8128921964688823
homo_naledi,maxilla,mandibula_maxilar,000006483,4,0.9324862896204055,-0.8813341862516337
homo_naledi,maxilla,mandibula_maxilar,000006483,5,3.1631284128315733,-0.5993237631397553
homo_naledi,maxilla,mandibula_maxilar,000006483,6,4.061030187867016,-1.504577627834605
homo_naledi,maxilla,mandibula_maxilar,000006483,7,1.0504824417794176,-0.6005215939766377
homo_naledi,maxilla,mandibula_maxilar,000006483,8,5.046757612850384,-0.009064467504725476
homo_naledi,maxilla,mandibula_maxilar,000006483,9,2.2500204270621045,-1.5255294228841323
homo_naledi,maxilla,mandibula_maxilar,000006483,10,1.3812061190633933,0.580379868143859
homo_naledi,maxilla,mandibula_maxilar,000006483,11,0.8447724055415671,-1.4490204823707338
homo_naledi,maxilla,mandibula_maxilar,000006483,12,4.793239768451787,-1.9148665401285754
homo_naledi,maxilla,mandibula_maxilar,000006483,13,1.995184816799125,-1.106022669591917
homo_naledi,maxilla,mandibula_maxilar,000006483,14,-0.48582831933992754,-0.4095628374348826
homo_naledi,maxilla,mandibula_maxilar,000006483,15,3.2290805864771857,-1.4932533543441606
homo_naledi,maxilla,mandibula_maxilar,000006483,16,1.8657888763623787,-0.6918540357051048
homo_naledi,maxilla,mandibula_maxilar,000006483,17,5.456023763325816,-0.21813553878541836
homo_naledi,maxilla,mandibula_maxilar,000006483,18,4.871799163863334,-2.551015974103196
homo_naledi,maxilla,mandibula_maxilar,000006483,19,0.1579658573014179,0.4185135109112623
homo_naledi,maxilla,mandibula_maxilar,000006483,20,6.593305159387409,-0.16711875435035642
homo_naledi,maxilla,mandibula_maxilar,000006483,21,1.2572128169691033,-1.0147813654806146
homo_naledi,maxilla,mandibula_maxilar,000006483,22,2.7607053677926685,-1.078015724910151
homo_naledi,maxilla,mandibula_maxilar,000006483,23,3.067003620432384,-0.9141813094258748
homo_naledi,patella,hueso_pequeno,000705030,0,9.5238869646581,-0.41341355652375217
homo_naledi,patella,hueso_pequeno,000705030,1,8.78040159437764,-1.3909492811150406
homo_naledi,patella,hueso_pequeno,000705030,2,4.407079257452501,-1.7351337485677538
homo_naledi,patella,hueso_pequeno,000705030,3,8.611599880201664,-0.3215542318038407
homo_naledi,patella,hueso_pequeno,000705030,4,4.343690383536299,-1.104243105706148
homo_naledi,patella,hueso_pequeno,000705030,5,6.940017197138115,-0.8961244562517344
homo_naledi,patella,hueso_pequeno,000705030,6,8.704355897752258,-0.6391990175837862
homo_naledi,patella,hueso_pequeno,000705030,7,5.177298520575812,-1.5686517992791538
homo_naledi,patella,hueso_pequeno,000705030,8,7.275502413671891,-1.062649657986326
homo_naledi,patella,hueso_pequeno,000705030,9,4.729519937669723,-1.3406202716832323
homo_naledi,patella,hueso_pequeno,000705030,10,5.188734167605334,-2.1783990491958343
homo_naledi,patella,hueso_pequeno,000705030,11,6.789718498044897,-2.1217176436527834
homo_naledi,patella,hueso_pequeno,000705030,12,6.105924187571616,-1.857394115742704
homo_naledi,patella,hueso_pequeno,000705030,13,3.53395300417795,-1.4829551865882493
homo_naledi,patella,hueso_pequeno,000705030,14,6.819162454208672,-1.6952519194605653
homo_naledi,patella,hueso_pequeno,000705030,15,10.207803169697714,-0.31402107684651515
homo_naledi,patella,hueso_pequeno,000705030,16,4.825930078891653,-1.517269870975594
homo_naledi,patella,hueso_pequeno,000705030,17,5.1152269740911,-1.5980670991909462
homo_naledi,patella,hueso_pequeno,000705030,18,6.738344724868043,-2.0345833701451874
homo_naledi,patella,hueso_pequeno,000705030,19,4.951246438600527,-2.608976191451323
homo_naledi,patella,hueso_pequeno,000705030,20,8.706405329315961,-0.027966938950421686
homo_naledi,patella,hueso_pequeno,000705030,21,5.3033007522063,-2.0509896384216026
homo_naledi,patella,hueso_pequeno,000705030,22,7.00258233079921,-0.6920833949105885
homo_naledi,patella,hueso_pequeno,000705030,23,9.672076496369735,-1.162916657675889
homo_naledi,rib,costilla,000026248,0,-4.963005133064486,-1.7063324486851361
homo_naledi,rib,costilla,000026248,1,-0.14639336613275877,1.1442496952163455
homo_naledi,rib,costilla,000026248,2,0.4854173923033083,1.7117766543190178
homo_naledi,rib,costilla,000026248,3,-4.386671274490468,-0.4579611851724317
homo_naledi,rib,costilla,000026248,4,-3.435185049677898,-0.5250073836313005
homo_naledi,rib,costilla,000026248,5,-0.5099025306130559,0.7331154013466357
homo_naledi,rib,costilla,000026248,6,-0.6027183022553861,0.9348436949406093
homo_naledi,rib,costilla,000026248,7,-3.43828991141809,1.2062349941388641
