media_id,bone_canonical,category,is_target,is_partial,selected_for_download,title,part_raw,side,media_type,modality,species,physical_object_id,physical_object_title,sex,visibility,license,rights_statement,ip_holder,use_agreement_type,permits_commercial_use,permits_3d_use,file_size_all,date_uploaded,creator,website_url,thumbnail_url,external_media_url,doi,ark,download_status,local_path,downloaded_at
000006560,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,0000S2178,wits:dinaledi:101-1439,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,3037248,2015-09-09T20:27:09Z,,https://www.morphosource.org/concern/media/000006560,https://www.morphosource.org/downloads/000206168?file=thumbnail&t=1603144835,,,ark:/87602/m4/M6560,,,
000006561,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,0000S2179,wits:dinaledi:101-1019,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,10019400,2015-09-09T20:28:41Z,,https://www.morphosource.org/concern/media/000006561,https://www.morphosource.org/downloads/000206169?file=thumbnail&t=1603144835,,,ark:/87602/m4/M6561,,,
000006562,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,0000S2180,wits:dinaledi:101-1530,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,8959237,2015-09-09T20:30:34Z,,https://www.morphosource.org/concern/media/000006562,https://www.morphosource.org/downloads/000206170?file=thumbnail&t=1603144835,,,ark:/87602/m4/M6562,,,
000006563,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,0000S2181,wits:dinaledi:101-1419,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,3382933,2015-09-09T20:32:51Z,,https://www.morphosource.org/concern/media/000006563,https://www.morphosource.org/downloads/000206172?file=thumbnail&t=1603144836,,,ark:/87602/m4/M6563,,,
000006564,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,0000S2182,wits:dinaledi:101-1022,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,8059135,2015-09-09T20:34:06Z,,https://www.morphosource.org/concern/media/000006564,https://www.morphosource.org/downloads/000206171?file=thumbnail&t=1603144836,,,ark:/87602/m4/M6564,,,
000006565,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,0000S2183,wits:dinaledi:101-269,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,8547601,2015-09-09T20:35:22Z,,https://www.morphosource.org/concern/media/000006565,https://www.morphosource.org/downloads/000206173?file=thumbnail&t=1603144847,,,ark:/87602/m4/M6565,,,
000006566,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,0000S2184,wits:dinaledi:101-1322,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,18911716,2015-09-09T20:36:49Z,,https://www.morphosource.org/concern/media/000006566,https://www.morphosource.org/downloads/000206174?file=thumbnail&t=1603144847,,,ark:/87602/m4/M6566,,,
000006567,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,0000S2185,wits:dinaledi:101-1418,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,3858764,2015-09-09T20:38:01Z,,https://www.morphosource.org/concern/media/000006567,https://www.morphosource.org/downloads/000206175?file=thumbnail&t=1603144848,,,ark:/87602/m4/M6567,,,
000006568,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,0000S2186,wits:dinaledi:101-1457b,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,2473579,2015-09-09T20:40:15Z,,https://www.morphosource.org/concern/media/000006568,https://www.morphosource.org/downloads/000206176?file=thumbnail&t=1603144848,,,ark:/87602/m4/M6568,,,
000006570,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,0000S2188,wits:dinaledi:101-148/149,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,15710126,2015-09-09T20:43:48Z,,https://www.morphosource.org/concern/media/000006570,https://www.morphosource.org/downloads/000206179?file=thumbnail&t=1603144849,,,ark:/87602/m4/M6570,,,
000006571,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,0000S2189,wits:dinaledi:101-1417,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,8232346,2015-09-09T20:45:17Z,,https://www.morphosource.org/concern/media/000006571,https://www.morphosource.org/downloads/000206178?file=thumbnail&t=1603144849,,,ark:/87602/m4/M6571,,,
000014606,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,0000S4211,wits:dinaledi:hand-1,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,60188287,2016-07-11T17:20:20Z,,https://www.morphosource.org/concern/media/000014606,https://www.morphosource.org/downloads/000213360?file=thumbnail&t=1603231383,,,ark:/87602/m4/M14606,,,
000026123,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,0000S5800,wits:dinaledi:Foot-1,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,104073377,2017-04-27T18:34:38Z,,https://www.morphosource.org/concern/media/000026123,https://www.morphosource.org/downloads/000223992?file=thumbnail&t=1603248314,,,ark:/87602/m4/M26123,,,
000048490,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S12160,wits:dinaledi:101-770,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,4958447,2018-05-14T15:32:45Z,,https://www.morphosource.org/concern/media/000048490,https://www.morphosource.org/downloads/000242700?file=thumbnail&t=1603763661,,,ark:/87602/m4/M48490,,,
000048491,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S12161,wits:dinaledi:101-200,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,5000545,2018-05-14T15:37:00Z,,https://www.morphosource.org/concern/media/000048491,https://www.morphosource.org/downloads/000242699?file=thumbnail&t=1603763661,,,ark:/87602/m4/M48491,,,
000084554,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S24997,wits:lesedi chamber:102c-589,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,154416361,2019-08-12T08:04:48Z,,https://www.morphosource.org/concern/media/000084554,https://www.morphosource.org/downloads/000274970?file=thumbnail&t=1604098724,,,ark:/87602/m4/M84554,,,
000084555,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S25013,wits:lesedi chamber:102a-240,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,24834041,2019-08-12T10:15:49Z,,https://www.morphosource.org/concern/media/000084555,https://www.morphosource.org/downloads/000274971?file=thumbnail&t=1604098725,,,ark:/87602/m4/M84555,,,
000084556,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S25014,wits:lesedi chamber:102a-235a,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,4252697,2019-08-12T10:53:12Z,,https://www.morphosource.org/concern/media/000084556,https://www.morphosource.org/downloads/000274974?file=thumbnail&t=1604098727,,,ark:/87602/m4/M84556,,,
000084557,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S25015,wits:lesedi chamber:102a-194,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,7690189,2019-08-12T11:01:38Z,,https://www.morphosource.org/concern/media/000084557,https://www.morphosource.org/downloads/000274973?file=thumbnail&t=1604098728,,,ark:/87602/m4/M84557,,,
000084558,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S25016,wits:lesedi chamber:102a-181,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,4737009,2019-08-12T11:09:51Z,,https://www.morphosource.org/concern/media/000084558,https://www.morphosource.org/downloads/000274975?file=thumbnail&t=1604098729,,,ark:/87602/m4/M84558,,,
000084559,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S25017,wits:lesedi chamber:102a-181,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,5050841,2019-08-12T13:00:00Z,,https://www.morphosource.org/concern/media/000084559,https://www.morphosource.org/downloads/000274976?file=thumbnail&t=1604098732,,,ark:/87602/m4/M84559,,,
000084560,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S25018,wits:lesedi chamber:102a-168,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,26692940,2019-08-12T13:23:48Z,,https://www.morphosource.org/concern/media/000084560,https://www.morphosource.org/downloads/000274977?file=thumbnail&t=1604098736,,,ark:/87602/m4/M84560,,,
000084562,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S25019,wits:lesedi chamber:102a-089,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,316056682,2019-08-12T14:17:25Z,,https://www.morphosource.org/concern/media/000084562,https://www.morphosource.org/downloads/000274979?file=thumbnail&t=1604098738,,,ark:/87602/m4/M84562,,,
000084563,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S25021,wits:lesedi chamber:102a-022c,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,7713483,2019-08-12T15:09:14Z,,https://www.morphosource.org/concern/media/000084563,https://www.morphosource.org/downloads/000274980?file=thumbnail&t=1604098742,,,ark:/87602/m4/M84563,,,
000084596,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S25037,wits:lesedi chamber:102a-022b,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,9657036,2019-08-13T07:25:07Z,,https://www.morphosource.org/concern/media/000084596,https://www.morphosource.org/downloads/000274994?file=thumbnail&t=1604098764,,,ark:/87602/m4/M84596,,,
000084597,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S25038,wits:lesedi chamber:102a-022a,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,50209392,2019-08-13T07:53:46Z,,https://www.morphosource.org/concern/media/000084597,https://www.morphosource.org/downloads/000274995?file=thumbnail&t=1604098766,,,ark:/87602/m4/M84597,,,
000084599,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S25040,wits:lesedi chamber:102a-011,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,57241236,2019-08-13T09:11:40Z,,https://www.morphosource.org/concern/media/000084599,https://www.morphosource.org/downloads/000274997?file=thumbnail&t=1604098769,,,ark:/87602/m4/M84599,,,
000100680,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S28351,wits:dinaledi:101-910,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,172724701,2020-02-10T14:42:27Z,,https://www.morphosource.org/concern/media/000100680,https://www.morphosource.org/downloads/000289297?file=thumbnail&t=1604124683,,,ark:/87602/m4/M100680,,,
000100681,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S28351,wits:dinaledi:101-910,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,75437919,2020-02-10T14:43:06Z,,https://www.morphosource.org/concern/media/000100681,https://www.morphosource.org/downloads/000289298?file=thumbnail&t=1604124686,,,ark:/87602/m4/M100681,,,
000100692,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S28360,wits:dinaledi:101-1045,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,22391979,2020-02-10T15:45:01Z,,https://www.morphosource.org/concern/media/000100692,https://www.morphosource.org/downloads/000289307?file=thumbnail&t=1604124700,,,ark:/87602/m4/M100692,,,
000100693,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S28360,wits:dinaledi:101-1045,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,30859269,2020-02-10T15:45:06Z,,https://www.morphosource.org/concern/media/000100693,https://www.morphosource.org/downloads/000289308?file=thumbnail&t=1604124702,,,ark:/87602/m4/M100693,,,
000101040,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S28470,wits:dinaledi:101-996+1077+1070,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,4996836,2020-02-17T14:32:40Z,,https://www.morphosource.org/concern/media/000101040,https://www.morphosource.org/downloads/000289623?file=thumbnail&t=1604125248,,,ark:/87602/m4/M101040,,,
000101041,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S28471,wits:dinaledi:101-1120(a),,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,115518208,2020-02-17T14:59:26Z,,https://www.morphosource.org/concern/media/000101041,https://www.morphosource.org/downloads/000289622?file=thumbnail&t=1604125247,,,ark:/87602/m4/M101041,,,
000101100,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S28478,wits:dinaledi:101-1120(c),,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,965640906,2020-02-18T11:01:47Z,,https://www.morphosource.org/concern/media/000101100,https://www.morphosource.org/downloads/000289679?file=thumbnail&t=1604125344,,,ark:/87602/m4/M101100,,,
000101203,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S28479,wits:dinaledi:101-1120(b),,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,113205863,2020-02-19T06:17:35Z,,https://www.morphosource.org/concern/media/000101203,https://www.morphosource.org/downloads/000289775?file=thumbnail&t=1604125517,,,ark:/87602/m4/M101203,,,
000101386,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S28576,wits:lesedi chamber:102b-438,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,125702738,2020-02-21T13:08:13Z,,https://www.morphosource.org/concern/media/000101386,https://www.morphosource.org/downloads/000289938?file=thumbnail&t=1604125805,,,ark:/87602/m4/M101386,,,
000101460,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S28577,wits:lesedi chamber:102b-515,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,92388372,2020-02-24T06:29:22Z,,https://www.morphosource.org/concern/media/000101460,https://www.morphosource.org/downloads/000290005?file=thumbnail&t=1604125927,,,ark:/87602/m4/M101460,,,
000101462,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S28618,wits:lesedi chamber:102b-503,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,120113491,2020-02-24T11:00:56Z,,https://www.morphosource.org/concern/media/000101462,https://www.morphosource.org/downloads/000290009?file=thumbnail&t=1604125934,,,ark:/87602/m4/M101462,,,
000103745,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S29317,wits:lesedi chamber:102b-511,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,98069578,2020-02-26T10:59:18Z,,https://www.morphosource.org/concern/media/000103745,https://www.morphosource.org/downloads/000290152?file=thumbnail&t=1604126184,,,ark:/87602/m4/M103745,,,
000105086,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S29650,wits:lesedi chamber:102b-437,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,121366194,2020-03-04T12:05:26Z,,https://www.morphosource.org/concern/media/000105086,https://www.morphosource.org/downloads/000291190?file=thumbnail&t=1604127858,,,ark:/87602/m4/M105086,,,
000105289,,unclassified,False,False,False,Element Unspecified [Mesh] [Etc],,,Mesh,LaserScan,Homo naledi,000S29661,wits:lesedi chamber:102b-178,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,2901375,2020-03-05T11:41:31Z,,https://www.morphosource.org/concern/media/000105289,https://www.morphosource.org/downloads/000291401?file=thumbnail&t=1604128201,,,ark:/87602/m4/M105289,,,
000776958,,unclassified,False,False,False,Element Unspecified [Mesh] [StrLight],,,Mesh,StructuredLight,Homo naledi,000776955,wits:lesedi chamber:U.W. 102a-171,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,33438625,2025-09-11T15:03:23Z,John Hawks,https://www.morphosource.org/concern/media/000776958,https://www.morphosource.org/downloads/000776959?file=thumbnail&t=1757603003,,,ark:/87602/m4/776958,,,
000776963,,unclassified,False,False,False,Element Unspecified [Mesh] [StrLight],,,Mesh,StructuredLight,Homo naledi,000776960,wits:lesedi chamber:U.W. 102a-172,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,36866300,2025-09-11T15:12:03Z,John Hawks,https://www.morphosource.org/concern/media/000776963,https://www.morphosource.org/downloads/000776964?file=thumbnail&t=1757603523,,,ark:/87602/m4/776963,,,
