media_id,bone_canonical,category,is_target,is_partial,selected_for_download,title,part_raw,side,media_type,modality,species,physical_object_id,physical_object_title,sex,visibility,license,rights_statement,ip_holder,use_agreement_type,permits_commercial_use,permits_3d_use,file_size_all,date_uploaded,creator,website_url,thumbnail_url,external_media_url,doi,ark,download_status,local_path,downloaded_at
000114390,metacarpal_1,target_bone,True,False,False,First Metacarpal [Mesh] [Etc],First metacarpal,Right,Mesh,StructuredLight,Homo sapiens,000S30548,iphes:-:46F17,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,3251901,2020-04-14T17:22:24Z,,https://www.morphosource.org/concern/media/000114390,https://www.morphosource.org/downloads/000300164?file=thumbnail&t=1604143203,,,ark:/87602/m4/M114390,,,
000114425,metacarpal_1,target_bone,True,False,False,First Metacarpal [Mesh] [Etc],First Metacarpal,Right,Mesh,StructuredLight,Homo sapiens,000S30568,iphes:-:53M17,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,2618290,2020-04-15T06:02:13Z,,https://www.morphosource.org/concern/media/000114425,https://www.morphosource.org/downloads/000300188?file=thumbnail&t=1604143240,,,ark:/87602/m4/M114425,,,
000114427,metacarpal_1,target_bone,True,False,False,First Metacarpal [Mesh] [Etc],First metacarpal,Right,Mesh,StructuredLight,Homo sapiens,000S30569,iphes:-:55F17,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,3115539,2020-04-15T06:10:31Z,,https://www.morphosource.org/concern/media/000114427,https://www.morphosource.org/downloads/000300187?file=thumbnail&t=1604143240,,,ark:/87602/m4/M114427,,,
000114430,metacarpal_1,target_bone,True,False,False,First Metacarpal [Mesh] [Etc],First metacarpal,Right,Mesh,StructuredLight,Homo sapiens,000S30545,iphes:-:44F17,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,3006097,2020-04-15T06:36:51Z,,https://www.morphosource.org/concern/media/000114430,https://www.morphosource.org/downloads/000300186?file=thumbnail&t=1604143241,,,ark:/87602/m4/M114430,,,
000004778,metatarsal_1,target_bone,True,False,False,First Metatarsal [Mesh] [Etc],First metatarsal,Unknown,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,0000S1544,sbu:AS25,,open,,http://rightsstatements.org/vocab/UND/1.0/,"Stony Brook University, Dept of Anatomical Sciences",Standard,CommercialUseNotPermitted,3DPrintingPermitted,7824151,2015-02-18T18:50:35Z,,https://www.morphosource.org/concern/media/000004778,https://www.morphosource.org/downloads/000204628?file=thumbnail&t=1603142956,,,ark:/87602/m4/M4778,,,
000004779,metatarsal_1,target_bone,True,False,False,First Metatarsal [Mesh] [Etc],First metatarsal,Unknown,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,0000S1545,sbu:AS35,,open,,http://rightsstatements.org/vocab/UND/1.0/,"Stony Brook University, Dept of Anatomical Sciences",Standard,CommercialUseNotPermitted,3DPrintingPermitted,10243288,2015-02-18T18:54:37Z,,https://www.morphosource.org/concern/media/000004779,https://www.morphosource.org/downloads/000204630?file=thumbnail&t=1603142963,,,ark:/87602/m4/M4779,,,
000004780,metatarsal_1,target_bone,True,False,False,First Metetarsal [Mesh] [Etc],First metetarsal,Unknown,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,0000S1546,sbu:AS37,,open,,http://rightsstatements.org/vocab/UND/1.0/,"Stony Brook University, Dept of Anatomical Sciences",Standard,CommercialUseNotPermitted,3DPrintingPermitted,10070792,2015-02-18T18:59:28Z,,https://www.morphosource.org/concern/media/000004780,https://www.morphosource.org/downloads/000204631?file=thumbnail&t=1603142964,,,ark:/87602/m4/M4780,,,
000004781,metatarsal_1,target_bone,True,False,False,First Metatarsal [Mesh] [Etc],First metatarsal,Unknown,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,0000S1547,sbu:AS41,,open,,http://rightsstatements.org/vocab/UND/1.0/,"Stony Brook University, Dept of Anatomical Sciences",Standard,CommercialUseNotPermitted,3DPrintingPermitted,8542896,2015-02-18T19:03:33Z,,https://www.morphosource.org/concern/media/000004781,https://www.morphosource.org/downloads/000204632?file=thumbnail&t=1603142964,,,ark:/87602/m4/M4781,,,
000004782,metatarsal_1,target_bone,True,False,False,First Metatarsal [Mesh] [Etc],First metatarsal,Unknown,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,0000S1548,sbu:AS44,,open,,http://rightsstatements.org/vocab/UND/1.0/,"Stony Brook University, Dept of Anatomical Sciences",Standard,CommercialUseNotPermitted,3DPrintingPermitted,9432553,2015-02-18T19:08:13Z,,https://www.morphosource.org/concern/media/000004782,https://www.morphosource.org/downloads/000204634?file=thumbnail&t=1603142968,,,ark:/87602/m4/M4782,,,
000004783,metatarsal_1,target_bone,True,False,False,First Metatarsal [Mesh] [Etc],First metatarsal,Unknown,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,0000S1549,sbu:AS4124,,open,,http://rightsstatements.org/vocab/UND/1.0/,"Stony Brook University, Dept of Anatomical Sciences",Standard,CommercialUseNotPermitted,3DPrintingPermitted,10794326,2015-02-18T19:12:57Z,,https://www.morphosource.org/concern/media/000004783,https://www.morphosource.org/downloads/000204633?file=thumbnail&t=1603142968,,,ark:/87602/m4/M4783,,,
000004784,metatarsal_1,target_bone,True,False,False,First Metatarsal [Mesh] [Etc],First metatarsal,Unknown,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,0000S1550,sbu:ASA,,open,,http://rightsstatements.org/vocab/UND/1.0/,"Stony Brook University, Dept of Anatomical Sciences",Standard,CommercialUseNotPermitted,3DPrintingPermitted,8085280,2015-02-18T19:17:48Z,,https://www.morphosource.org/concern/media/000004784,https://www.morphosource.org/downloads/000204635?file=thumbnail&t=1603142969,,,ark:/87602/m4/M4784,,,
000004785,metatarsal_1,target_bone,True,False,False,First Metatarsal [Mesh] [Etc],First metatarsal,Unknown,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,0000S1551,sbu:ASB,,open,,http://rightsstatements.org/vocab/UND/1.0/,"Stony Brook University, Dept of Anatomical Sciences",Standard,CommercialUseNotPermitted,3DPrintingPermitted,9135028,2015-02-18T19:21:38Z,,https://www.morphosource.org/concern/media/000004785,https://www.morphosource.org/downloads/000204636?file=thumbnail&t=1603142969,,,ark:/87602/m4/M4785,,,
000004786,metatarsal_1,target_bone,True,False,False,First Metatarsal [Mesh] [Etc],First metatarsal,Unknown,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,0000S1552,sbu:ASC,,open,,http://rightsstatements.org/vocab/UND/1.0/,"Stony Brook University, Dept of Anatomical Sciences",Standard,CommercialUseNotPermitted,3DPrintingPermitted,8311527,2015-02-18T19:25:26Z,,https://www.morphosource.org/concern/media/000004786,https://www.morphosource.org/downloads/000204638?file=thumbnail&t=1603142969,,,ark:/87602/m4/M4786,,,
000053894,metatarsal_1,target_bone,True,False,True,Mt1 [Mesh] [Etc],Mt1,Left,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000S13951,sam:ap:1443,,open,,http://rightsstatements.org/vocab/InC/1.0/,Tea Jashashvili,Standard,CommercialUseNotPermitted,3DPrintingLimited,68669574,2018-07-10T18:45:28Z,,https://www.morphosource.org/concern/media/000053894,https://www.morphosource.org/downloads/000247733?file=thumbnail&t=1603771108,,,ark:/87602/m4/M53894,done,data/meshes/homo_sapiens/metatarsal_1/000053894,2026-07-22T12:38:32.362674+00:00
000778839,pelvis,target_bone,True,False,True,Pelvic Bone,Pelvis,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,2372824,2025-09-13T03:12:24Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000778839,https://www.morphosource.org/downloads/000778841?file=thumbnail&t=1757961209,,10.17602/M2/M778839,ark:/87602/m4/778839,done,data/meshes/homo_sapiens/pelvis/000778839,2026-07-22T12:38:36.286224+00:00
000779414,pelvis,target_bone,True,False,False,Pelvic Bone,Pelvis,,Volumetric Image Series,MicroNanoXRayComputedTomography,Homo sapiens,000778834,GLMU:GLMU-01,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,170064420,2025-09-15T16:40:46Z,Chaoyong Bei,https://www.morphosource.org/concern/media/000779414,https://www.morphosource.org/downloads/000779415?file=thumbnail&t=1757957513,,10.17602/M2/M779414,ark:/87602/m4/779414,,,
000114383,proximal_phalanx_1,target_bone,True,False,False,First Proximal Phalanx [Mesh] [Etc],First proximal phalanx,Right,Mesh,StructuredLight,Homo sapiens,000S30545,iphes:-:44F17,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,1902919,2020-04-14T16:57:17Z,,https://www.morphosource.org/concern/media/000114383,https://www.morphosource.org/downloads/000300159?file=thumbnail&t=1604143194,,,ark:/87602/m4/M114383,,,
000114387,proximal_phalanx_1,target_bone,True,False,True,First Proximal Phalanx [Mesh] [Etc],First proximal phalanx,Right,Mesh,StructuredLight,Homo sapiens,000S30546,iphes:-:55M17,,open,,,,Standard,CommercialUseNotPermitted,3DPrintingLimited,1938764,2020-04-14T17:13:59Z,,https://www.morphosource.org/concern/media/000114387,https://www.morphosource.org/downloads/000300161?file=thumbnail&t=1604143199,,,ark:/87602/m4/M114387,done,data/meshes/homo_sapiens/proximal_phalanx_1/000114387,2026-07-22T12:38:41.022910+00:00
000040056,sesamoid,target_bone,True,False,True,Sesamoid Bone [Mesh] [CT],sesamoid bone,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,0000S9457,ku:692L,,open,,http://rightsstatements.org/vocab/InC-EDU/1.0/,,Standard,CommercialUsePermitted,3DPrintingLimited,154287,2018-01-29T15:33:09Z,Faes Kerkhof,https://www.morphosource.org/concern/media/000040056,https://www.morphosource.org/downloads/000235880?file=thumbnail&t=1637238470,,,ark:/87602/m4/M40056,done,data/meshes/homo_sapiens/sesamoid/000040056,2026-07-22T12:38:45.294348+00:00
000040034,trapezium,target_bone,True,False,True,Trapezium [Mesh] [CT],trapezium,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,0000S9457,ku:692L,,open,,http://rightsstatements.org/vocab/InC-EDU/1.0/,,Standard,CommercialUsePermitted,3DPrintingLimited,1457269,2018-01-29T15:23:33Z,Faes Kerkhof,https://www.morphosource.org/concern/media/000040034,https://www.morphosource.org/downloads/000235858?file=thumbnail&t=1637238852,,,ark:/87602/m4/M40034,done,data/meshes/homo_sapiens/trapezium/000040034,2026-07-22T12:38:49.864294+00:00
000705106,,tooth,False,False,False,Right Maxillary Second Molar Pre Treatment Teeth,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705103,SYSU:sys:patient1,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,,Standard,CommercialUseNotPermitted,3DPrintingLimited,777692,2025-01-29T19:03:26Z,宇豪 黄,https://www.morphosource.org/concern/media/000705106,https://www.morphosource.org/downloads/000705107?file=thumbnail&t=1738264827,,10.17602/M2/M705106,ark:/87602/m4/705106,,,
000705114,,tooth,False,False,False,Right Maxillary Second Molar Post Treatment Teeth,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705103,SYSU:sys:patient1,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,,Standard,CommercialUseNotPermitted,3DPrintingLimited,1274826,2025-01-29T19:27:12Z,宇豪 黄,https://www.morphosource.org/concern/media/000705114,https://www.morphosource.org/downloads/000705115?file=thumbnail&t=1738264744,,10.17602/M2/M705114,ark:/87602/m4/705114,,,
000705465,,tooth,False,False,False,Right Maxillary Second Molar Treatment Anterior Subalveolar Bone Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705103,SYSU:sys:patient1,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,,Standard,CommercialUseNotPermitted,3DPrintingLimited,516878,2025-01-30T19:07:33Z,宇豪 黄,https://www.morphosource.org/concern/media/000705465,https://www.morphosource.org/downloads/000705466?file=thumbnail&t=1738264679,,10.17602/M2/M705465,ark:/87602/m4/705465,,,
000705496,,tooth,False,False,False,Right Maxillary Second Molar Post Treatment Alveolar Subbone Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705103,SYSU:sys:patient1,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,,Standard,CommercialUseNotPermitted,3DPrintingLimited,737095,2025-01-30T19:24:49Z,宇豪 黄,https://www.morphosource.org/concern/media/000705496,https://www.morphosource.org/downloads/000705497?file=thumbnail&t=1738265089,,10.17602/M2/M705496,ark:/87602/m4/705496,,,
000705502,,tooth,False,False,False,Right Maxillary Second Molar Treatment Anterior Tooth Root,tooth,,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705103,SYSU:sys:patient1,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,,Standard,CommercialUseNotPermitted,3DPrintingLimited,533401,2025-01-30T19:27:09Z,宇豪 黄,https://www.morphosource.org/concern/media/000705502,https://www.morphosource.org/downloads/000705505?file=thumbnail&t=1738265229,,10.17602/M2/M705502,ark:/87602/m4/705502,,,
000705524,,tooth,False,False,False,Left Maxillary Third Molar Pre Treatment Teeth,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705103,SYSU:sys:patient1,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,,Standard,CommercialUseNotPermitted,3DPrintingLimited,1089410,2025-01-30T19:52:57Z,宇豪 黄,https://www.morphosource.org/concern/media/000705524,https://www.morphosource.org/downloads/000705525?file=thumbnail&t=1738266777,,10.17602/M2/M705524,ark:/87602/m4/705524,,,
000705534,,tooth,False,False,False,Left maxillary third molar post-treatment teeth,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705103,SYSU:sys:patient1,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,,Standard,CommercialUseNotPermitted,3DPrintingLimited,1041719,2025-01-30T20:12:18Z,宇豪 黄,https://www.morphosource.org/concern/media/000705534,https://www.morphosource.org/downloads/000705535?file=thumbnail&t=1738267938,,10.17602/M2/M705534,ark:/87602/m4/705534,,,
000705542,,tooth,False,False,False,Left Maxillary Third Molartreatment Anterior Subalveolar Bone Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705103,SYSU:sys:patient1,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,534717,2025-01-30T20:22:25Z,宇豪 黄,https://www.morphosource.org/concern/media/000705542,https://www.morphosource.org/downloads/000705543?file=thumbnail&t=1738268545,,10.17602/M2/M705542,ark:/87602/m4/705542,,,
000705560,,tooth,False,False,False,Left Maxillary Third Molar Post Treatment Alveolar Subbone Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705103,SYSU:sys:patient1,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,458827,2025-01-30T20:25:18Z,宇豪 黄,https://www.morphosource.org/concern/media/000705560,https://www.morphosource.org/downloads/000705567?file=thumbnail&t=1738268718,,10.17602/M2/M705560,ark:/87602/m4/705560,,,
000705568,,tooth,False,False,False,Left Maxillary Third Molar Treatment Anterior Tooth Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705103,SYSU:sys:patient1,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,647505,2025-01-30T20:26:27Z,宇豪 黄,https://www.morphosource.org/concern/media/000705568,https://www.morphosource.org/downloads/000705569?file=thumbnail&t=1738268787,,10.17602/M2/M705568,ark:/87602/m4/705568,,,
000705580,,tooth,False,False,False,Right Maxillary Second Molar Pre Treatment Teeth,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,715218,2025-01-30T20:34:18Z,宇豪 黄,https://www.morphosource.org/concern/media/000705580,https://www.morphosource.org/downloads/000705584?file=thumbnail&t=1738269258,,10.17602/M2/M705580,ark:/87602/m4/705580,,,
000705592,,tooth,False,False,False,Right Maxillary Second Molar Post Treatment Teeth,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,637657,2025-01-30T20:36:37Z,宇豪 黄,https://www.morphosource.org/concern/media/000705592,https://www.morphosource.org/downloads/000705595?file=thumbnail&t=1738269397,,10.17602/M2/M705592,ark:/87602/m4/705592,,,
000705605,,tooth,False,False,False,Right Maxillary Second Molar Treatment Anterior Subalveolar Bone Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,476493,2025-01-30T20:51:14Z,宇豪 黄,https://www.morphosource.org/concern/media/000705605,https://www.morphosource.org/downloads/000705606?file=thumbnail&t=1738270274,,10.17602/M2/M705605,ark:/87602/m4/705605,,,
000705609,,tooth,False,False,False,Right Maxillary Second Molar Post Treatment Alveolar Subbone Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,366405,2025-01-30T20:54:21Z,宇豪 黄,https://www.morphosource.org/concern/media/000705609,https://www.morphosource.org/downloads/000705610?file=thumbnail&t=1738942764,,10.17602/M2/M705609,ark:/87602/m4/705609,,,
000706343,,tooth,False,False,False,Right Maxillary Second Molar Treatment Anterior Tooth Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,516260,2025-02-03T18:52:18Z,宇豪 黄,https://www.morphosource.org/concern/media/000706343,https://www.morphosource.org/downloads/000706344?file=thumbnail&t=1738942751,,10.17602/M2/M706343,ark:/87602/m4/706343,,,
000706347,,tooth,False,False,False,Left Mandibular Second Molar Pre Treatment Teeth,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUsePermitted,3DPrintingLimited,594290,2025-02-03T18:54:31Z,宇豪 黄,https://www.morphosource.org/concern/media/000706347,https://www.morphosource.org/downloads/000706348?file=thumbnail&t=1738608871,,10.17602/M2/M706347,ark:/87602/m4/706347,,,
000706352,,tooth,False,False,False,Left Mandibular Second Molar Post Treatment Teeth,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,553815,2025-02-03T18:56:59Z,宇豪 黄,https://www.morphosource.org/concern/media/000706352,https://www.morphosource.org/downloads/000706355?file=thumbnail&t=1738609019,,10.17602/M2/M706352,ark:/87602/m4/706352,,,
000706360,,tooth,False,False,False,Left Mandibular Second Molar Treatment Anterior Subalveolar Bone Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,345987,2025-02-03T18:59:08Z,宇豪 黄,https://www.morphosource.org/concern/media/000706360,https://www.morphosource.org/downloads/000706361?file=thumbnail&t=1738609148,,10.17602/M2/M706360,ark:/87602/m4/706360,,,
000706364,,tooth,False,False,False,Left Mandibular Second Molar Post Treatment Alveolar Subbone Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,284568,2025-02-03T19:03:32Z,宇豪 黄,https://www.morphosource.org/concern/media/000706364,https://www.morphosource.org/downloads/000706365?file=thumbnail&t=1738609412,,10.17602/M2/M706364,ark:/87602/m4/706364,,,
000706371,,tooth,False,False,False,Left Mandibular Second Molar Treatment Anterior Tooth Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,373640,2025-02-03T19:05:56Z,宇豪 黄,https://www.morphosource.org/concern/media/000706371,https://www.morphosource.org/downloads/000706373?file=thumbnail&t=1738609556,,10.17602/M2/M706371,ark:/87602/m4/706371,,,
000706377,,tooth,False,False,False,Right Mandibular Second Molar Pre Treatment Teeth,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,614314,2025-02-03T19:10:12Z,宇豪 黄,https://www.morphosource.org/concern/media/000706377,https://www.morphosource.org/downloads/000706378?file=thumbnail&t=1738942702,,10.17602/M2/M706377,ark:/87602/m4/706377,,,
000706381,,tooth,False,False,False,Right Mandibular Second Molar Post Treatment Teeth,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,532766,2025-02-03T19:12:01Z,宇豪 黄,https://www.morphosource.org/concern/media/000706381,https://www.morphosource.org/downloads/000706382?file=thumbnail&t=1738609921,,10.17602/M2/M706381,ark:/87602/m4/706381,,,
000706385,,tooth,False,False,False,Right Mandibular Second Molar Treatment Anterior Subalveolar Bone Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,316180,2025-02-03T19:16:09Z,宇豪 黄,https://www.morphosource.org/concern/media/000706385,https://www.morphosource.org/downloads/000706386?file=thumbnail&t=1738610169,,10.17602/M2/M706385,ark:/87602/m4/706385,,,
000706389,,tooth,False,False,False,Right Mandibular Second Molar Post Treatment Alveolar Subbone Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,225291,2025-02-03T19:18:16Z,宇豪 黄,https://www.morphosource.org/concern/media/000706389,https://www.morphosource.org/downloads/000706390?file=thumbnail&t=1738942732,,10.17602/M2/M706389,ark:/87602/m4/706389,,,
000706393,,tooth,False,False,False,Right Mandibular Second Molar Treatment Anterior Tooth Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000705575,SYSU:zssy:patient2,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,336370,2025-02-03T19:20:03Z,宇豪 黄,https://www.morphosource.org/concern/media/000706393,https://www.morphosource.org/downloads/000706394?file=thumbnail&t=1738942715,,10.17602/M2/M706393,ark:/87602/m4/706393,,,
000706405,,tooth,False,False,False,Left Mandibular Second Molar Pre Treatment Teeth,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000706400,SYSU:zssy:patient3,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,502561,2025-02-03T19:24:58Z,宇豪 黄,https://www.morphosource.org/concern/media/000706405,https://www.morphosource.org/downloads/000706407?file=thumbnail&t=1738610698,,10.17602/M2/M706405,ark:/87602/m4/706405,,,
000706412,,tooth,False,False,False,Left Mandibular Second Molar Post Treatment Teeth,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000706400,SYSU:zssy:patient3,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,523605,2025-02-03T19:27:17Z,宇豪 黄,https://www.morphosource.org/concern/media/000706412,https://www.morphosource.org/downloads/000706413?file=thumbnail&t=1738610837,,10.17602/M2/M706412,ark:/87602/m4/706412,,,
000706416,,tooth,False,False,False,Left Mandibular Second Molar Treatment Anterior Subalveolar Bone Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000706400,SYSU:zssy:patient3,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,313399,2025-02-03T19:28:51Z,宇豪 黄,https://www.morphosource.org/concern/media/000706416,https://www.morphosource.org/downloads/000706417?file=thumbnail&t=1738610931,,10.17602/M2/M706416,ark:/87602/m4/706416,,,
000706424,,tooth,False,False,False,Left Mandibular Second Molar Post Treatment Alveolar Subbone Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000706400,SYSU:zssy:patient3,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,310953,2025-02-03T19:32:14Z,宇豪 黄,https://www.morphosource.org/concern/media/000706424,https://www.morphosource.org/downloads/000706425?file=thumbnail&t=1738611135,,10.17602/M2/M706424,ark:/87602/m4/706424,,,
000706429,,tooth,False,False,False,Left Mandibular Second Molar Treatment Anterior Tooth Root,tooth,NotApplicable,Mesh,MicroNanoXRayComputedTomography,Homo sapiens,000706400,SYSU:zssy:patient3,,open,http://www.morphosource.org/terms/licenseUnknown/,http://rightsstatements.org/vocab/CNE/1.0/,宇豪 黄,Standard,CommercialUseNotPermitted,3DPrintingLimited,337207,2025-02-03T19:33:52Z,宇豪 黄,https://www.morphosource.org/concern/media/000706429,https://www.morphosource.org/downloads/000706430?file=thumbnail&t=1738611232,,10.17602/M2/M706429,ark:/87602/m4/706429,,,
